transaccion_id,fecha_venta,cliente_id,producto_id,estacion_id,cantidad,precio_unitario,importe,canal
380,2025-08-30 23:38:38,871,7,34,55.44,0.5296,29.36,app
381,2025-06-11 22:12:41,94,5,58,5.28,1.1128,5.88,pos
382,2024-11-16 07:43:25,226,10,43,1.0,25.4198,25.42,pos
383,2024-02-02 19:19:28,185,12,43,2.0,4.6921,9.38,pos
384,2024-03-17 10:52:33,742,9,26,29.63,1.0014,29.67,pos
385,2024-12-22 06:12:31,331,6,43,29.5,0.4538,13.39,pos
386,2024-01-22 04:34:09,,1,68,20.64,1.5247,31.47,pos
387,2024-08-31 19:21:09,50,4,32,16.86,1.6848,28.41,app
388,2025-08-09 23:31:12,269,12,35,1.0,4.1951,4.2,pos
389,2025-10-07 06:29:23,,12,70,3.0,4.8017,14.41,pos
390,2025-08-30 14:09:21,,10,40,2.0,24.7006,49.4,app
391,2025-04-14 09:07:00,416,2,34,68.31,1.7106,116.85,pos
392,2025-10-29 06:12:34,,7,72,22.49,0.531,11.94,app
393,2026-02-25 23:10:29,36,8,51,28.79,1.2504,36.0,app
394,2025-12-03 13:51:39,51,7,30,31.25,0.548,17.12,pos
395,2025-04-27 12:22:24,1291,2,13,45.85,1.611,73.86,web
396,2025-01-23 07:31:19,,7,61,35.22,0.5799,20.42,app
397,2024-04-01 13:10:47,517,7,40,46.51,0.5794,26.95,pos
398,2025-09-23 12:41:47,550,12,27,3.0,4.7122,14.14,pos
399,2025-05-01 06:05:19,483,6,60,44.86,0.451,20.23,app
400,2024-05-06 12:05:27,872,12,10,2.0,4.2316,8.46,pos
401,2026-03-18 16:43:53,341,4,57,62.84,1.5199,95.51,app
402,2026-02-08 05:49:02,,9,63,8.5,1.0069,8.56,pos
403,2024-01-15 09:10:58,892,5,35,6.18,1.1203,6.92,pos
404,2024-09-14 18:54:11,,9,27,25.07,1.0187,25.54,pos
405,2025-01-25 06:52:56,432,6,18,16.54,0.4655,7.7,pos
406,2025-05-08 12:16:05,308,8,9,29.83,1.1051,32.97,app
407,2024-11-05 13:14:09,1102,8,43,7.37,1.224,9.02,pos
408,2024-04-13 17:26:26,1146,4,45,49.59,1.7309,85.84,pos
409,2025-10-24 00:36:25,627,6,52,56.58,0.4544,25.71,pos
410,2024-11-10 17:01:56,,3,14,55.19,1.4279,78.81,pos
411,2024-06-07 22:50:43,,9,50,13.25,0.9913,13.13,pos
412,2025-03-06 16:09:47,1262,11,61,1.0,20.8317,20.83,app
413,2024-12-02 05:35:49,,10,19,1.0,23.6593,23.66,app
414,2025-05-17 06:54:35,,1,18,43.14,1.535,66.22,pos
415,2025-05-23 02:46:31,241,4,72,36.63,1.691,61.94,app
416,2025-07-05 11:02:50,1070,6,68,12.07,0.4576,5.52,pos
417,2024-09-15 01:15:53,569,12,19,2.0,4.5435,9.09,pos
418,2025-01-24 04:46:20,1143,7,45,17.26,0.5822,10.05,app
419,2025-06-21 11:30:00,438,10,72,1.0,24.5298,24.53,pos
420,2024-01-17 13:53:48,,6,68,18.13,0.4562,8.27,pos
421,2025-07-27 00:22:27,1030,1,35,16.84,1.4942,25.16,pos
422,2024-03-09 05:21:31,1443,5,36,7.0,1.1829,8.28,app
423,2026-01-01 09:02:32,1295,8,63,9.34,1.248,11.66,pos
424,2024-06-10 09:11:55,,1,20,53.81,1.4699,79.1,app
425,2024-05-08 15:55:32,245,1,57,50.06,1.4415,72.16,pos
426,2025-03-07 01:08:08,398,11,3,2.0,23.1872,46.37,app
427,2025-05-06 15:14:24,347,10,47,3.0,23.0567,69.17,pos
428,2025-10-08 19:43:26,1372,1,9,25.61,1.6148,41.36,pos
429,2025-02-18 04:54:28,,8,6,11.89,1.1421,13.58,pos
430,2024-09-25 16:43:20,7,5,36,6.48,1.0327,6.69,pos
431,2024-05-13 17:51:46,949,2,15,65.49,1.6041,105.05,pos
432,2025-05-08 05:18:21,42,3,2,26.96,1.4503,39.1,pos
433,2025-01-18 06:50:24,1395,11,25,3.0,22.9005,68.7,pos
434,2024-03-23 20:29:03,588,3,36,22.72,1.4363,32.63,pos
435,2024-10-19 10:17:35,409,3,38,29.26,1.4657,42.89,pos
436,2025-07-05 17:04:02,715,11,67,2.0,23.1598,46.32,pos
437,2024-09-21 19:45:19,,10,50,1.0,25.1518,25.15,pos
438,2025-11-04 23:13:37,1397,5,27,4.74,1.1825,5.61,pos
439,2025-02-21 19:11:13,,4,34,27.0,1.558,42.07,web
440,2026-03-14 04:16:07,382,8,18,16.68,1.166,19.45,pos
441,2024-02-22 14:00:41,215,11,46,1.0,20.7988,20.8,pos
442,2025-06-07 00:02:09,206,3,46,31.85,1.4721,46.89,pos
443,2024-02-03 18:53:51,1263,8,56,23.27,1.1949,27.81,pos
444,2025-08-02 18:27:19,989,11,52,2.0,20.3813,40.76,web
445,2024-12-29 23:27:02,1039,2,54,38.42,1.6276,62.53,pos
446,2024-02-14 08:36:50,,3,39,63.76,1.5902,101.39,web
447,2024-11-04 07:12:17,1164,3,17,51.49,1.5483,79.72,pos
448,2024-05-20 10:18:21,290,6,59,28.59,0.4472,12.79,pos
449,2024-11-07 07:41:49,618,5,11,3.48,1.163,4.05,pos
450,2025-01-15 04:17:23,,9,48,5.12,0.8982,4.6,pos
451,2025-09-04 03:08:52,968,11,49,2.0,22.7259,45.45,app
452,2024-05-28 20:36:35,652,3,52,57.53,1.5743,90.57,app
453,2025-10-21 13:57:12,1094,2,45,41.86,1.755,73.46,pos
454,2024-12-10 09:21:10,365,4,48,34.93,1.6204,56.6,pos
455,2025-09-10 13:15:16,1323,4,18,42.5,1.5019,63.83,pos
456,2024-05-24 05:42:43,1340,3,55,23.29,1.4353,33.43,pos
457,2026-01-16 16:00:27,,7,23,16.5,0.566,9.34,app
458,2025-12-23 05:34:28,710,11,13,3.0,23.2759,69.83,app
459,2024-01-19 23:45:43,,3,65,36.12,1.4693,53.07,pos
460,2025-09-16 00:35:16,112,5,55,4.07,1.1236,4.57,pos
461,2025-11-30 11:16:48,970,12,43,3.0,4.8397,14.52,pos
462,2024-10-04 19:37:19,1089,7,11,15.82,0.5357,8.47,web
463,2025-02-04 12:50:36,,10,59,2.0,23.1942,46.39,pos
464,2024-07-07 19:45:58,943,6,7,54.24,0.4634,25.13,pos
465,2025-06-08 05:29:08,49,9,35,9.47,0.9282,8.79,pos
466,2025-05-19 07:10:43,73,10,15,2.0,25.9276,51.86,pos
467,2025-09-07 11:56:59,173,9,13,8.15,0.896,7.3,pos
468,2025-03-02 17:25:04,939,12,32,3.0,4.7307,14.19,pos
469,2024-03-04 03:12:20,,6,5,15.63,0.4843,7.57,pos
470,2024-06-06 02:07:41,1486,2,44,66.01,1.7574,116.01,pos
471,2024-02-04 18:30:59,,12,33,3.0,4.6101,13.83,app
472,2025-11-04 07:38:18,393,10,34,2.0,25.4623,50.92,pos
473,2025-01-13 15:44:53,101,6,61,19.19,0.4814,9.24,pos
474,2024-10-15 11:54:00,1376,1,52,65.04,1.5942,103.69,pos
475,2025-09-24 12:52:29,849,11,17,2.0,21.18,42.36,pos
476,2025-05-09 05:50:31,,4,3,54.0,1.5477,83.58,pos
477,2025-12-16 14:03:31,1301,10,43,3.0,24.5562,73.67,web
478,2024-01-20 12:32:24,655,6,57,15.89,0.4755,7.56,pos
479,2024-09-21 02:33:33,524,7,5,42.36,0.5563,23.56,pos
480,2026-01-25 19:28:14,708,2,27,56.14,1.698,95.33,pos
481,2025-05-04 20:39:21,958,1,20,49.37,1.4674,72.45,pos
482,2025-11-01 08:38:02,48,5,72,7.95,1.1862,9.43,pos
483,2024-07-23 14:02:04,253,2,51,27.01,1.8231,49.24,pos
484,2024-10-04 11:31:37,822,9,53,13.8,0.9071,12.52,web
485,2025-03-09 05:23:22,744,11,14,3.0,23.3543,70.06,web
486,2025-05-08 15:30:51,1091,7,29,52.67,0.5495,28.94,pos
487,2025-11-29 04:55:53,,3,52,30.86,1.4877,45.91,pos
488,2025-12-21 19:58:29,1400,2,50,46.91,1.6679,78.24,pos
489,2024-10-20 09:46:07,1268,4,18,48.53,1.6209,78.66,pos
490,2025-09-27 00:14:47,666,10,32,1.0,25.2772,25.28,pos
491,2024-05-21 07:28:28,47,12,50,3.0,4.5082,13.52,pos
492,2024-09-07 16:39:19,1481,4,23,40.97,1.6752,68.63,pos
493,2024-07-25 01:33:09,64,4,60,40.26,1.6676,67.14,pos
494,2025-01-10 18:04:33,945,9,15,25.09,1.0014,25.13,app
495,2024-09-04 09:53:19,1479,2,1,56.17,1.7392,97.69,pos
496,2026-03-18 10:20:14,790,2,54,67.67,1.7937,121.38,pos
497,2024-02-06 20:21:01,1487,1,38,59.64,1.6314,97.3,app
498,2024-03-02 23:49:14,1468,9,57,15.71,0.8929,14.03,pos
499,2025-02-11 18:40:32,1188,2,22,35.16,1.7323,60.91,pos
500,2025-01-12 14:15:24,431,5,13,4.64,1.1341,5.26,pos
501,2026-02-02 15:18:58,533,6,38,43.84,0.4378,19.19,pos
502,2025-02-04 16:01:12,1218,1,18,23.14,1.4975,34.65,pos
503,2025-07-30 02:19:54,1462,5,40,9.56,1.0399,9.94,pos
504,2026-01-08 07:54:11,1379,5,20,7.95,1.1343,9.02,pos
505,2025-03-30 02:57:34,527,11,30,1.0,23.2352,23.24,pos
506,2024-08-18 11:23:13,532,6,66,46.76,0.4857,22.71,pos
507,2024-09-21 17:20:59,1319,3,65,32.29,1.4502,46.83,app
508,2026-01-23 19:16:26,1076,8,23,17.1,1.1769,20.12,pos
509,2024-04-10 14:09:06,634,4,29,23.25,1.6482,38.32,app
510,2024-07-04 18:41:28,731,8,59,19.24,1.2266,23.6,pos
511,2026-03-25 04:32:51,415,6,5,28.72,0.4211,12.09,pos
512,2024-04-14 09:18:46,1096,12,69,1.0,4.8387,4.84,pos
513,2026-03-23 08:56:39,525,12,24,3.0,4.8142,14.44,app
514,2024-12-20 17:07:46,935,3,6,68.87,1.4245,98.11,pos
515,2024-10-22 04:14:29,131,3,67,31.65,1.4108,44.65,pos
516,2026-01-11 10:22:26,1100,1,41,58.45,1.4441,84.41,pos
517,2025-11-17 11:09:15,,4,13,44.83,1.5461,69.31,pos
518,2024-01-15 22:00:22,229,12,57,3.0,4.2803,12.84,app
519,2025-12-09 18:23:53,516,7,35,33.62,0.5215,17.53,pos
520,2026-03-09 18:46:27,1322,5,34,8.94,1.0558,9.44,pos
521,2026-02-20 11:31:16,902,2,24,41.82,1.6411,68.63,web
522,2025-12-31 21:44:50,367,2,56,52.01,1.5804,82.2,app
523,2025-06-15 22:46:47,1104,3,25,57.83,1.5422,89.19,pos
524,2026-02-18 11:42:07,1087,8,14,22.12,1.2821,28.36,pos
525,2024-08-28 03:49:05,394,7,22,52.32,0.5597,29.28,pos
526,2026-03-13 07:15:32,1339,10,54,3.0,24.0775,72.23,web
527,2026-01-03 04:45:07,622,6,19,23.92,0.4663,11.15,app
528,2025-05-04 20:58:30,872,10,51,2.0,23.0227,46.05,web
529,2024-03-26 22:00:36,725,11,18,2.0,22.94,45.88,pos
530,2024-11-10 03:03:02,1468,5,38,8.66,1.0162,8.8,pos
531,2025-08-17 01:08:29,1147,12,26,1.0,4.5846,4.58,pos
532,2025-03-01 14:04:54,,4,21,32.9,1.6147,53.12,app
533,2025-12-30 22:05:19,95,11,50,3.0,23.6183,70.85,app
534,2025-01-23 02:56:19,1243,10,49,1.0,23.4058,23.41,pos
535,2025-03-04 19:44:56,898,5,15,5.77,1.167,6.73,pos
536,2025-10-04 18:44:19,309,10,39,3.0,23.8,71.4,pos
537,2025-01-15 22:42:46,1120,11,34,3.0,22.1092,66.33,pos
538,2024-02-03 22:41:40,,2,41,67.65,1.6525,111.79,app
539,2024-11-29 16:48:08,,8,30,16.52,1.1679,19.29,pos
540,2025-02-06 09:10:57,48,3,16,50.32,1.4628,73.61,app
541,2024-03-15 14:43:42,124,9,48,5.41,0.9405,5.09,pos
542,2026-02-22 06:22:09,670,9,63,12.07,0.9247,11.16,pos
543,2024-04-27 08:48:14,1144,2,69,23.7,1.6937,40.14,app
544,2025-12-28 16:57:44,391,2,56,59.98,1.6807,100.81,app
545,2024-08-24 10:37:31,150,3,44,39.97,1.5466,61.82,app
546,2025-11-02 16:56:05,823,10,38,1.0,25.4948,25.49,pos
547,2024-01-14 06:18:58,875,3,34,62.06,1.5,93.09,app
548,2025-12-12 02:16:50,411,10,46,3.0,26.469,79.41,pos
549,2024-08-18 08:25:15,372,2,4,44.34,1.8102,80.26,pos
550,2024-07-16 18:57:56,142,6,41,56.28,0.4614,25.97,pos
551,2024-09-10 15:51:06,556,4,28,57.48,1.4975,86.08,app
552,2025-11-13 23:00:08,,7,4,31.09,0.5715,17.77,app
553,2025-08-13 22:57:27,,8,52,9.97,1.252,12.48,pos
554,2024-07-12 15:15:48,,3,65,65.23,1.5332,100.01,pos
555,2024-11-21 15:52:12,,8,46,23.74,1.1648,27.65,pos
556,2024-05-21 00:55:58,737,8,33,17.72,1.2854,22.78,pos
557,2025-08-13 08:30:46,820,2,46,34.82,1.6386,57.06,pos
558,2025-04-12 02:42:04,1437,2,50,63.18,1.5591,98.5,web
559,2025-05-17 04:24:50,,4,23,46.05,1.5236,70.16,pos
560,2025-12-30 19:53:13,126,10,27,3.0,25.6438,76.93,pos
561,2025-10-06 11:42:43,859,3,23,66.5,1.5902,105.75,app
562,2024-10-09 03:05:11,225,3,4,42.37,1.4341,60.76,pos
563,2025-02-15 22:40:37,59,1,43,16.57,1.5427,25.56,app
564,2024-08-12 05:24:55,96,9,49,24.06,0.9838,23.67,pos
565,2024-06-04 12:34:01,,4,12,38.09,1.5076,57.42,web
566,2025-12-22 11:19:44,1100,8,18,26.42,1.2594,33.27,pos
567,2026-01-09 19:38:36,527,3,42,51.1,1.4482,74.0,pos
568,2024-05-29 17:59:19,1170,4,17,27.06,1.524,41.24,web
569,2024-12-16 09:10:55,195,12,52,2.0,4.7786,9.56,pos
570,2024-12-17 10:13:11,1496,11,39,2.0,22.7408,45.48,pos
571,2026-03-18 15:54:28,547,3,42,38.21,1.5182,58.01,pos
572,2024-02-23 04:00:43,789,11,7,1.0,23.6879,23.69,pos
573,2024-02-22 23:51:48,488,3,51,32.74,1.4971,49.02,pos
574,2025-06-18 05:35:14,,10,52,2.0,26.9708,53.94,pos
575,2025-02-12 06:04:01,242,12,36,3.0,4.6933,14.08,web
576,2025-06-07 21:45:44,382,5,44,8.46,1.0978,9.29,pos
577,2024-05-29 21:54:28,702,9,34,6.58,0.9295,6.12,pos
578,2024-07-15 02:07:38,,8,15,8.01,1.2408,9.94,pos
579,2025-06-24 00:22:16,894,9,11,29.16,1.0217,29.79,pos
580,2026-03-04 15:54:17,,11,29,1.0,20.9393,20.94,app
581,2026-03-27 10:50:40,311,10,68,3.0,23.188,69.56,pos
582,2024-12-23 22:48:44,1088,3,48,23.73,1.5227,36.13,pos
583,2024-12-17 11:29:26,1467,3,70,66.82,1.506,100.63,app
584,2025-03-08 12:18:05,,7,38,28.27,0.5519,15.6,pos
585,2026-01-10 06:54:58,279,12,39,1.0,4.1939,4.19,app
586,2025-04-29 01:29:22,1256,10,9,1.0,26.0207,26.02,pos
587,2026-01-17 02:26:56,497,7,21,41.6,0.5404,22.48,pos
588,2025-06-28 08:07:56,,5,18,9.14,1.0337,9.45,app
589,2024-08-23 21:14:12,292,11,36,2.0,20.2779,40.56,pos
590,2025-04-28 08:54:27,1288,10,61,1.0,25.6417,25.64,pos
591,2024-07-12 23:17:08,1250,8,20,6.76,1.292,8.73,web
592,2025-06-14 07:27:50,84,7,33,13.87,0.5471,7.59,pos
593,2026-01-27 00:00:50,461,9,14,7.21,0.9852,7.1,web
594,2025-07-17 04:49:14,1362,8,56,15.54,1.2265,19.06,app
595,2025-03-11 06:44:45,565,5,66,4.63,1.1294,5.23,pos
596,2025-07-08 01:17:48,,2,63,28.35,1.6886,47.87,pos
597,2025-02-16 20:02:00,,12,63,3.0,4.5768,13.73,pos
598,2026-03-17 04:29:02,1368,7,6,39.29,0.558,21.92,app
599,2024-06-02 03:12:24,241,4,47,46.91,1.6743,78.54,pos
600,2025-09-03 15:52:52,82,6,57,52.32,0.4553,23.82,pos
601,2025-09-11 08:20:33,1287,12,56,3.0,4.7938,14.38,pos
602,2024-10-07 18:23:22,,6,13,23.2,0.4437,10.29,pos
603,2025-12-10 08:08:44,520,6,45,26.32,0.4835,12.73,pos
604,2024-03-15 06:04:48,1432,11,34,1.0,20.977,20.98,app
605,2025-05-15 00:35:56,714,3,64,62.12,1.4406,89.49,pos
606,2024-12-19 12:27:32,627,2,12,50.17,1.6394,82.25,pos
607,2024-10-16 05:44:46,415,5,63,4.8,1.1538,5.54,app
608,2024-09-04 08:03:13,662,1,15,25.44,1.503,38.24,pos
609,2025-04-05 03:16:26,1103,3,51,49.02,1.3796,67.63,pos
610,2025-09-20 13:57:50,299,12,44,3.0,4.3947,13.18,pos
611,2025-08-21 10:47:39,,12,38,3.0,4.5505,13.65,pos
612,2024-12-15 06:04:41,84,4,71,23.53,1.7477,41.12,pos
613,2024-12-14 16:47:45,449,4,29,39.22,1.7007,66.7,pos
614,2025-04-06 01:15:00,43,10,62,2.0,24.6581,49.32,pos
615,2024-10-25 15:11:36,1063,10,52,3.0,25.3018,75.91,web
616,2025-08-24 08:16:31,1448,6,34,30.43,0.4402,13.4,web
617,2024-12-30 14:28:00,732,2,18,32.69,1.7785,58.14,app
618,2024-07-19 00:41:42,,9,61,18.38,0.8899,16.36,app
619,2024-12-19 21:54:36,1470,12,71,1.0,4.475,4.47,pos
620,2024-03-23 15:29:38,897,8,56,6.62,1.2952,8.57,pos
621,2025-11-27 16:06:32,118,6,62,53.11,0.4246,22.55,pos
622,2024-04-11 14:45:51,566,10,33,3.0,23.1103,69.33,pos
623,2025-10-31 06:30:27,274,7,28,42.41,0.5333,22.62,pos
624,2025-04-18 06:35:16,1168,9,53,8.61,0.956,8.23,pos
625,2025-05-03 11:51:57,1249,1,46,47.31,1.6181,76.55,pos
626,2024-04-08 20:15:04,1496,3,25,28.68,1.504,43.13,app
627,2024-10-05 14:18:36,61,11,64,3.0,20.6606,61.98,pos
628,2025-09-18 21:37:53,1404,7,53,27.83,0.5477,15.24,app
629,2024-10-11 06:20:48,,6,23,44.78,0.4773,21.37,pos
630,2024-10-13 17:08:00,411,4,45,69.21,1.6545,114.51,pos
631,2024-05-26 01:36:49,42,10,8,3.0,23.2366,69.71,pos
632,2024-09-18 18:37:27,,9,2,5.12,0.9325,4.77,pos
633,2025-08-05 06:53:58,354,4,64,25.0,1.547,38.67,pos
634,2024-08-28 06:33:32,1176,3,57,53.85,1.5699,84.54,pos
635,2024-08-19 05:31:15,912,1,5,66.44,1.6463,109.38,app
636,2024-07-05 20:28:41,639,5,14,4.79,1.0438,5.0,pos
637,2024-06-03 21:53:22,1236,3,44,66.58,1.5815,105.3,pos
638,2025-08-27 01:13:25,239,11,71,1.0,21.431,21.43,pos
639,2025-01-06 23:23:36,1006,4,52,17.29,1.5056,26.03,web
640,2026-01-16 07:28:56,1351,12,13,3.0,4.2055,12.62,pos
641,2026-03-30 04:33:59,1439,9,67,14.85,0.957,14.21,pos
642,2025-05-12 14:15:42,,4,38,66.93,1.6009,107.15,pos
643,2024-05-07 23:40:49,1007,2,42,45.87,1.7197,78.88,pos
644,2025-03-22 03:21:57,1432,1,68,60.72,1.4726,89.42,pos
645,2024-09-26 07:16:58,99,9,4,6.18,0.92,5.69,pos
646,2024-03-22 10:55:40,1402,7,66,35.25,0.5217,18.39,pos
647,2024-03-10 11:18:31,203,8,24,27.31,1.2408,33.89,pos
648,2024-11-12 07:03:54,1170,11,2,1.0,23.4857,23.49,pos
649,2024-06-29 17:08:05,10,4,43,69.14,1.7463,120.74,app
650,2025-07-31 13:06:13,824,1,20,22.79,1.4871,33.89,pos
651,2025-10-18 20:38:24,1455,11,40,1.0,23.5498,23.55,pos
652,2025-02-27 11:49:17,21,7,53,27.61,0.5802,16.02,pos
653,2026-01-28 10:01:48,22,11,51,1.0,22.6899,22.69,pos
654,2024-12-12 09:05:43,,2,15,23.74,1.7687,41.99,pos
655,2025-05-23 13:33:27,,12,33,3.0,4.6548,13.96,pos
656,2025-03-18 10:21:59,584,10,34,1.0,26.044,26.04,pos
657,2024-11-09 23:48:26,1137,8,26,8.18,1.2951,10.59,pos
658,2024-06-18 20:38:09,,1,50,25.15,1.6151,40.62,app
659,2025-01-10 13:09:43,760,8,19,16.05,1.2517,20.09,pos
660,2026-02-21 08:17:16,388,4,41,17.41,1.4941,26.01,pos
661,2025-01-24 14:34:56,718,8,26,27.54,1.1148,30.7,pos
662,2025-03-29 07:18:04,462,3,25,33.47,1.5324,51.29,pos
663,2025-11-15 08:10:02,,4,68,30.83,1.5322,47.24,pos
664,2025-05-08 07:15:17,,11,9,2.0,22.0635,44.13,pos
665,2024-09-20 22:53:57,659,6,5,15.46,0.4215,6.52,pos
666,2025-08-15 04:39:55,,1,50,57.28,1.4557,83.38,pos
667,2024-02-24 16:10:22,152,1,61,66.55,1.5859,105.54,pos
668,2025-08-23 19:43:26,487,11,63,3.0,21.1201,63.36,web
669,2025-12-07 19:02:36,314,8,69,26.99,1.147,30.96,pos
670,2024-09-27 20:21:24,796,5,21,4.94,1.0157,5.02,app
671,2024-08-11 16:06:15,,7,70,52.29,0.5929,31.0,pos
672,2025-07-02 06:36:29,832,7,54,31.95,0.5458,17.44,web
673,2025-12-21 01:10:19,668,11,52,1.0,22.786,22.79,pos
674,2024-12-03 00:49:45,1165,4,47,64.52,1.6325,105.33,app
675,2025-09-26 03:06:02,629,4,51,22.77,1.5186,34.58,pos
676,2025-04-11 12:45:04,1278,7,7,18.37,0.5357,9.84,app
677,2025-08-19 23:23:17,885,3,57,16.31,1.4105,23.01,pos
678,2024-09-24 17:19:49,1394,10,20,3.0,24.6075,73.82,app
679,2024-11-03 06:52:55,,6,60,20.78,0.4672,9.71,app
680,2026-01-26 00:55:53,1255,9,5,21.9,0.9936,21.76,pos
681,2024-01-14 11:11:30,109,6,12,24.29,0.4789,11.63,pos
682,2024-08-21 22:53:03,630,2,47,49.28,1.6401,80.82,web
683,2025-11-24 19:05:22,1441,3,38,31.68,1.5516,49.15,pos
684,2024-08-24 03:36:02,,2,69,65.06,1.6656,108.36,pos
685,2025-12-30 10:45:06,576,12,32,1.0,4.618,4.62,pos
686,2025-11-22 03:13:09,,1,18,63.41,1.5433,97.86,pos
687,2024-01-31 23:56:36,743,8,24,16.18,1.1078,17.92,pos
688,2025-06-18 02:52:02,175,6,9,17.22,0.4589,7.9,pos
689,2024-08-20 05:14:31,,11,26,3.0,21.3689,64.11,app
690,2024-05-09 01:10:28,1014,1,54,69.54,1.5166,105.46,pos
691,2026-03-08 13:47:21,1066,1,63,32.52,1.4674,47.72,pos
692,2025-04-21 08:13:23,887,6,6,22.19,0.4856,10.78,pos
693,2024-05-04 15:43:12,65,3,2,55.41,1.3661,75.7,pos
694,2025-12-31 07:22:48,74,12,35,3.0,4.4101,13.23,pos
695,2026-03-07 06:31:28,870,7,44,14.88,0.5365,7.98,pos
696,2024-10-26 15:57:40,547,2,58,65.53,1.5777,103.39,pos
697,2025-05-09 22:47:16,233,1,17,59.34,1.4525,86.19,pos
698,2025-08-03 00:55:28,,10,31,1.0,26.4548,26.45,pos
699,2024-01-21 21:20:55,699,10,10,1.0,25.331,25.33,web
700,2025-12-16 18:29:22,678,11,14,3.0,20.6694,62.01,app
701,2024-11-05 22:41:36,167,3,12,54.5,1.3833,75.39,pos
702,2024-12-28 01:41:37,1469,2,50,32.62,1.6979,55.39,pos
703,2024-11-02 11:52:04,1015,10,24,2.0,24.1523,48.3,pos
704,2024-04-05 04:10:29,1040,1,11,24.67,1.475,36.39,pos
705,2024-10-21 03:18:54,1440,2,25,25.29,1.6417,41.52,web
706,2024-09-09 07:35:23,1214,5,53,6.05,1.0622,6.43,pos
707,2025-06-19 13:32:55,1087,1,33,30.48,1.466,44.68,pos
708,2026-02-06 06:47:09,124,10,56,1.0,25.6961,25.7,app
709,2025-11-23 17:33:01,,12,12,2.0,4.5635,9.13,web
710,2025-07-15 12:56:35,1241,11,9,3.0,21.1638,63.49,app
711,2025-12-01 06:33:20,984,6,64,23.61,0.4492,10.61,pos
712,2024-10-22 14:20:27,350,1,46,37.54,1.6442,61.72,pos
713,2025-09-18 09:56:22,952,8,20,8.55,1.2481,10.67,pos
714,2024-02-08 00:40:25,649,7,20,28.77,0.5072,14.59,app
715,2024-09-25 09:42:12,,3,28,20.22,1.4543,29.41,pos
716,2025-06-08 00:01:22,,8,51,8.96,1.2633,11.32,app
717,2025-03-07 08:16:22,997,10,64,2.0,24.7404,49.48,app
718,2026-01-27 01:25:54,123,6,14,11.48,0.4373,5.02,pos
719,2025-03-25 10:42:02,,9,64,25.09,0.9373,23.52,pos
720,2025-04-23 11:21:30,694,11,40,3.0,22.4171,67.25,pos
721,2024-07-20 01:25:42,699,12,48,3.0,4.7622,14.29,pos
722,2026-01-05 14:13:07,,8,48,15.43,1.1442,17.66,pos
723,2024-12-28 15:12:44,641,11,61,2.0,22.1936,44.39,pos
724,2025-05-29 06:50:17,261,6,30,44.82,0.4579,20.52,app
725,2025-01-21 23:05:10,963,1,41,43.1,1.4497,62.48,app
726,2025-05-14 16:09:54,,8,60,20.06,1.2751,25.58,web
727,2025-02-17 05:28:18,,7,25,49.15,0.5303,26.06,pos
728,2024-04-01 16:28:18,458,11,1,2.0,21.4937,42.99,pos
729,2024-08-14 23:45:20,656,8,41,20.12,1.207,24.28,app
730,2024-10-19 08:25:12,1224,10,16,2.0,25.9337,51.87,app
731,2024-10-29 20:00:17,1033,5,32,8.33,1.0864,9.05,app
732,2024-01-17 22:54:14,419,3,38,16.39,1.5159,24.85,app
733,2024-05-02 06:30:33,303,8,49,18.88,1.218,23.0,app
734,2024-06-16 09:01:11,934,5,26,7.65,1.0918,8.35,pos
735,2024-07-18 16:09:27,35,2,7,62.73,1.7042,106.9,pos
736,2025-05-04 18:04:12,769,9,4,20.72,0.9722,20.14,pos
737,2025-05-22 08:55:14,71,11,37,2.0,22.231,44.46,pos
738,2026-03-05 21:52:15,,12,17,2.0,4.186,8.37,pos
739,2024-08-23 10:56:11,,3,31,20.05,1.4469,29.01,pos
740,2024-05-06 01:48:59,143,8,52,18.63,1.2047,22.44,pos
741,2025-09-07 03:35:00,1123,2,27,39.67,1.586,62.92,web
742,2025-02-09 01:38:22,116,11,72,1.0,20.4247,20.42,app
743,2024-12-16 07:59:24,87,4,30,67.25,1.7378,116.87,pos
744,2025-05-11 06:17:43,1300,11,51,1.0,22.0361,22.04,pos
745,2024-02-06 12:37:59,1428,7,71,11.53,0.5236,6.04,pos
746,2024-12-22 12:36:12,15,6,11,38.24,0.4405,16.84,app
747,2024-09-12 01:02:36,312,9,1,27.88,0.9871,27.52,pos
748,2025-08-04 10:56:13,328,4,33,33.4,1.5752,52.61,pos
749,2024-07-04 02:53:32,925,1,58,48.19,1.5875,76.5,pos
750,2025-09-22 05:15:00,231,1,50,59.25,1.6102,95.4,app
751,2024-11-06 21:51:29,612,12,28,3.0,4.7289,14.19,pos
752,2024-03-25 10:58:09,471,10,33,1.0,25.0444,25.04,pos
753,2024-12-02 04:51:17,684,4,64,67.07,1.5911,106.72,pos
754,2025-08-30 00:22:46,339,8,62,19.02,1.1588,22.04,web
755,2025-01-21 01:26:21,,2,1,61.9,1.7223,106.61,app
756,2025-03-02 00:05:04,622,8,49,23.22,1.2886,29.92,pos
757,2025-07-25 17:53:23,391,7,48,11.96,0.5427,6.49,pos
758,2024-02-24 08:37:27,619,3,34,40.13,1.5824,63.5,web
759,2024-11-13 22:30:00,,11,4,2.0,20.8545,41.71,pos
